system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
235,201.0,4057.0,2845.0,2376.0,4416.0,4156.0,4240.0,4414.0,4361.0,4324.0,4644.0,4299.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,530.0,20190112T102409_20190112T102555_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
236,126.0,3884.0,2248.0,2204.0,4296.0,3850.0,3252.0,3480.0,3325.0,3263.0,3864.0,3098.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1004.0,20191115T101209_20191115T101203_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
237,204.0,7304.0,3037.0,2254.0,6756.0,6380.0,6328.0,6512.0,6214.0,6070.0,6024.0,6014.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,757.0,20191120T101321_20191120T101408_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
238,168.0,12403.0,5973.0,4458.0,11600.0,10624.0,10224.0,10658.0,10069.0,9853.0,10088.0,9540.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1300.0,20190708T101039_20190708T101033_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
239,204.0,3250.0,2823.0,2579.0,1226.0,1484.0,2138.0,2992.0,3640.0,3854.0,1566.0,4112.0,0.0,0.0,0.0,0.0,2048.0,10.0,125.0,151.0,218.0,1515.0,20190812T101031_20190812T101028_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
240,204.0,8295.0,4706.0,3181.0,8208.0,8124.0,8004.0,8248.0,8150.0,8284.0,8096.0,8117.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1397.0,20190916T101029_20190916T101024_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
241,204.0,7282.0,3015.0,2250.0,6640.0,6352.0,6328.0,6463.0,6179.0,6043.0,6120.0,6003.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,753.0,20191120T101321_20191120T101408_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
242,204.0,8285.0,4716.0,3190.0,8156.0,8052.0,7928.0,8244.0,8143.0,8263.0,8076.0,8113.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1404.0,20190916T101029_20190916T101024_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
243,204.0,5567.0,3477.0,3104.0,4676.0,3970.0,3560.0,4367.0,4315.0,4273.0,3934.0,4298.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1666.0,20190716T102031_20190716T102028_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
244,174.0,6760.0,4287.0,4016.0,6084.0,5684.0,5412.0,5667.0,5292.0,5198.0,5204.0,5089.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1422.0,20191024T102111_20191024T102420_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
245,204.0,5502.0,3363.0,3011.0,5416.0,4732.0,4108.0,4157.0,4118.0,4023.0,4560.0,4151.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1671.0,20190716T102031_20190716T102028_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
246,162.0,12281.0,5954.0,4442.0,11504.0,10568.0,10176.0,10588.0,10031.0,9813.0,10104.0,9509.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1299.0,20190708T101039_20190708T101033_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
247,204.0,2992.0,2292.0,2459.0,2944.0,3458.0,3746.0,4045.0,4333.0,4514.0,4596.0,4637.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,399.0,20191019T102029_20191019T102031_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
248,204.0,6969.0,4298.0,4004.0,6380.0,5900.0,5568.0,5750.0,5371.0,5249.0,5316.0,5150.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1367.0,20191024T102111_20191024T102420_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
249,201.0,6726.0,1929.0,2112.0,6456.0,6212.0,6172.0,6465.0,6547.0,6481.0,6988.0,6475.0,97.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,456.0,20190504T101031_20190504T101433_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
250,204.0,2244.0,1661.0,1614.0,2228.0,2524.0,2596.0,2720.0,2890.0,3112.0,3308.0,3199.0,100.0,0.0,0.0,0.0,1024.0,9.0,227.0,255.0,255.0,41.0,20191021T101041_20191021T101549_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
251,204.0,2473.0,1671.0,1629.0,2258.0,2630.0,2630.0,2778.0,2946.0,3147.0,3452.0,3253.0,100.0,0.0,0.0,0.0,1024.0,9.0,230.0,255.0,255.0,43.0,20191021T101041_20191021T101549_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
252,201.0,6781.0,1924.0,2112.0,6504.0,6232.0,6232.0,6468.0,6537.0,6500.0,6968.0,6490.0,97.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,462.0,20190504T101031_20190504T101433_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
253,201.0,5731.0,3369.0,2578.0,5792.0,5692.0,5600.0,5681.0,5437.0,5378.0,5816.0,5327.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,568.0,20190213T101131_20190213T101610_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
254,204.0,8584.0,2172.0,2467.0,8528.0,8156.0,7992.0,8393.0,8214.0,8065.0,8688.0,7897.0,83.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,789.0,20190807T101029_20190807T101242_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
255,204.0,7390.0,3013.0,3373.0,7528.0,7560.0,7364.0,7040.0,7093.0,7113.0,8140.0,7084.0,100.0,1.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,45.0,20191208T102319_20191208T102419_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
256,204.0,7299.0,3009.0,3376.0,7544.0,7432.0,7272.0,7044.0,7091.0,7096.0,7972.0,7106.0,100.0,2.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,50.0,20191208T102319_20191208T102419_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
257,201.0,5741.0,3372.0,2574.0,5712.0,5656.0,5600.0,5657.0,5422.0,5363.0,5732.0,5313.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,575.0,20190213T101131_20190213T101610_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
258,204.0,9027.0,2175.0,2470.0,8904.0,8464.0,8180.0,8544.0,8343.0,8181.0,8848.0,8002.0,83.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,792.0,20190807T101029_20190807T101242_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
259,204.0,3043.0,2299.0,2451.0,2954.0,3498.0,3748.0,4032.0,4333.0,4490.0,4520.0,4602.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,402.0,20191019T102029_20191019T102031_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
260,201.0,119.0,279.0,276.0,91.0,287.0,250.0,306.0,254.0,232.0,270.0,267.0,0.0,0.0,0.0,0.0,2048.0,10.0,12.0,30.0,26.0,648.0,20190223T101021_20190223T101031_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
261,201.0,9442.0,5482.0,3772.0,9352.0,9160.0,9352.0,9786.0,9440.0,9304.0,9408.0,9285.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1299.0,20190328T102021_20190328T102023_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
262,201.0,9522.0,5493.0,3786.0,9400.0,9208.0,9392.0,9808.0,9468.0,9343.0,9520.0,9281.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1314.0,20190328T102021_20190328T102023_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
263,201.0,12604.0,4144.0,3564.0,11680.0,10624.0,10032.0,9777.0,9493.0,9284.0,9920.0,9005.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,289.0,20190201T102249_20190201T102243_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
264,204.0,102.0,612.0,658.0,463.0,569.0,695.0,800.0,873.0,856.0,926.0,823.0,0.0,0.0,0.0,0.0,2048.0,10.0,48.0,58.0,71.0,911.0,20191108T102139_20191108T102508_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
265,201.0,7660.0,7270.0,6836.0,8000.0,7516.0,7700.0,8247.0,7946.0,7676.0,8672.0,7641.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,403.0,20190124T101311_20190124T101314_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
266,201.0,7477.0,7053.0,6642.0,8480.0,7900.0,8052.0,8019.0,7726.0,7448.0,9120.0,7423.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,405.0,20190124T101311_20190124T101314_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
267,204.0,5116.0,3071.0,3061.0,4476.0,4208.0,4164.0,4608.0,4417.0,4258.0,4372.0,4201.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,962.0,20191230T101421_20191230T101423_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
268,201.0,121.0,286.0,277.0,94.0,280.0,244.0,312.0,255.0,245.0,280.0,274.0,0.0,0.0,0.0,0.0,2048.0,10.0,10.0,29.0,25.0,790.0,20190223T101021_20190223T101031_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
269,201.0,10386.0,2984.0,3288.0,9440.0,9496.0,9808.0,9604.0,9418.0,9427.0,10168.0,9416.0,0.0,71.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,52.0,20190203T101221_20190203T101608_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
270,201.0,10734.0,4171.0,4005.0,10528.0,10144.0,10160.0,10497.0,10234.0,10215.0,10496.0,10044.0,100.0,4.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,618.0,20190303T102019_20190303T102242_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
271,201.0,10715.0,4176.0,4004.0,10528.0,10192.0,10256.0,10487.0,10251.0,10232.0,10592.0,10033.0,100.0,4.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,626.0,20190303T102019_20190303T102242_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
272,201.0,10401.0,2957.0,3173.0,9872.0,9792.0,10000.0,9349.0,9309.0,9408.0,10448.0,9448.0,0.0,72.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,,20190203T101221_20190203T101608_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
273,204.0,1719.0,1223.0,976.0,1670.0,1610.0,1426.0,1426.0,1555.0,1635.0,1804.0,1639.0,18.0,0.0,0.0,0.0,2048.0,8.0,170.0,163.0,144.0,,20191026T101029_20191026T101554_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
274,204.0,1736.0,1226.0,971.0,1648.0,1636.0,1430.0,1443.0,1551.0,1636.0,1784.0,1635.0,18.0,0.0,0.0,0.0,2048.0,8.0,168.0,167.0,146.0,,20191026T101029_20191026T101554_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
275,204.0,5126.0,2033.0,2164.0,4956.0,4928.0,4880.0,4976.0,5017.0,4962.0,5384.0,5037.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,268.0,20191113T102301_20191113T102419_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
276,204.0,5074.0,3096.0,3183.0,4460.0,4264.0,4232.0,4722.0,4480.0,4275.0,4348.0,4163.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1498.0,20191230T101421_20191230T101423_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
277,202.0,6742.0,3349.0,2507.0,6304.0,5992.0,5736.0,5703.0,5490.0,5471.0,5860.0,5419.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,319.0,20190213T101131_20190213T101125_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
278,204.0,5170.0,2064.0,2247.0,4624.0,4644.0,4560.0,5150.0,5132.0,5025.0,5096.0,5056.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,570.0,20191113T102301_20191113T102419_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
279,202.0,6655.0,3349.0,2503.0,6172.0,5900.0,5732.0,5665.0,5462.0,5449.0,5760.0,5409.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,321.0,20190213T101131_20190213T101125_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
