system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,WVP,id,lake,lat,lon,.geo
344,143.0,11427.0,2117.0,2643.0,9872.0,8968.0,8512.0,9036.0,8571.0,8306.0,8592.0,8017.0,15912.0,0.0,0.0,1024.0,8.0,1813.0,20180711T102021_20180711T102024_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
345,202.0,3717.0,1656.0,1608.0,3422.0,3068.0,2883.0,3076.0,3078.0,3076.0,3343.0,3080.0,5736.0,0.0,0.0,1024.0,9.0,627.0,20180330T101021_20180330T101439_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
346,202.0,12075.0,6631.0,5372.0,10493.0,9446.0,9049.0,9184.0,8818.0,8669.0,8364.0,8486.0,7581.0,0.0,0.0,1024.0,9.0,416.0,20180320T101021_20180320T101021_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
347,303.0,3792.0,3741.0,3519.0,1960.0,2712.0,2868.0,3429.0,4008.0,4456.0,2956.0,4515.0,10484.0,0.0,0.0,0.0,8.0,2845.0,20180802T101019_20180802T101020_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
348,202.0,12392.0,6723.0,5465.0,10634.0,9547.0,9143.0,9341.0,9001.0,8826.0,8426.0,8656.0,7906.0,0.0,0.0,1024.0,9.0,425.0,20180320T101021_20180320T101021_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
349,202.0,10702.0,2949.0,2639.0,11224.0,11208.0,11288.0,11614.0,11238.0,11199.0,11776.0,11043.0,11285.0,0.0,0.0,1024.0,11.0,608.0,20181001T101019_20181001T101019_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
350,113.0,10963.0,2121.0,2638.0,9512.0,8664.0,8296.0,8841.0,8385.0,8149.0,8488.0,7948.0,15780.0,0.0,0.0,1024.0,8.0,1825.0,20180711T102021_20180711T102024_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
351,95.0,232.0,370.0,305.0,301.0,410.0,336.0,389.0,469.0,505.0,513.0,522.0,829.0,0.0,0.0,2048.0,10.0,766.0,20180422T102031_20180422T102115_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
352,297.0,3591.0,3574.0,3395.0,1760.0,2504.0,2632.0,3147.0,3841.0,4279.0,2880.0,4342.0,10137.0,0.0,0.0,0.0,5.0,2724.0,20180802T101019_20180802T101020_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
353,202.0,10730.0,2931.0,2681.0,11232.0,11240.0,11328.0,11612.0,11193.0,11177.0,11760.0,11060.0,11328.0,0.0,0.0,1024.0,11.0,603.0,20181001T101019_20181001T101019_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
354,160.0,8886.0,6039.0,5304.0,7540.0,7616.0,7672.0,8026.0,8000.0,8063.0,7840.0,7965.0,12948.0,0.0,0.0,1024.0,9.0,2125.0,20180815T102019_20180815T102017_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
355,125.0,7822.0,6085.0,5418.0,7388.0,7420.0,7464.0,8021.0,7931.0,8051.0,7724.0,8098.0,11629.0,0.0,0.0,1024.0,9.0,2170.0,20180815T102019_20180815T102017_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
356,202.0,178.0,103.0,90.0,306.0,338.0,92.0,77.0,1.0,13.0,1.0,1.0,59.0,0.0,0.0,0.0,6.0,1939.0,20180911T101019_20180911T101438_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
357,202.0,3328.0,1396.0,1347.0,2398.0,1812.0,1648.0,1834.0,1836.0,1802.0,1570.0,1873.0,2426.0,0.0,0.0,1024.0,8.0,887.0,20181215T101421_20181215T101420_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
358,202.0,3257.0,2554.0,2528.0,3282.0,3320.0,3636.0,3935.0,4025.0,3937.0,4052.0,4021.0,6250.0,0.0,0.0,1024.0,9.0,598.0,20181208T102401_20181208T102407_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
359,231.0,520.0,358.0,304.0,728.0,660.0,437.0,440.0,462.0,491.0,599.0,472.0,1376.0,0.0,0.0,2048.0,10.0,2021.0,20180921T101019_20180921T101017_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
360,202.0,2834.0,1496.0,1563.0,3049.0,3120.0,3409.0,3629.0,3843.0,3875.0,3959.0,3897.0,4123.0,0.0,0.0,1024.0,9.0,382.0,20180211T102141_20180211T102139_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
361,202.0,2856.0,1486.0,1556.0,3126.0,3146.0,3408.0,3676.0,3819.0,3845.0,3970.0,3954.0,4158.0,0.0,0.0,1024.0,9.0,385.0,20180211T102141_20180211T102139_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
362,202.0,3246.0,2551.0,2503.0,3304.0,3332.0,3608.0,3922.0,3905.0,3950.0,4008.0,3917.0,6113.0,0.0,0.0,1024.0,9.0,588.0,20181208T102401_20181208T102407_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
363,202.0,3810.0,1248.0,1194.0,2382.0,1790.0,1616.0,1664.0,1613.0,1641.0,1558.0,1654.0,3001.0,0.0,0.0,1024.0,8.0,886.0,20181215T101421_20181215T101420_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
364,225.0,507.0,351.0,301.0,733.0,670.0,447.0,456.0,474.0,503.0,606.0,480.0,1326.0,0.0,0.0,2048.0,10.0,1988.0,20180921T101019_20180921T101017_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
365,101.0,227.0,365.0,304.0,311.0,421.0,339.0,378.0,466.0,497.0,532.0,539.0,807.0,0.0,0.0,2048.0,10.0,745.0,20180422T102031_20180422T102115_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
366,322.0,4022.0,3646.0,3463.0,2004.0,2730.0,2810.0,3323.0,4001.0,4441.0,3006.0,4498.0,10937.0,0.0,0.0,0.0,5.0,2865.0,20180802T101019_20180802T101020_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
367,101.0,42.0,175.0,148.0,178.0,218.0,180.0,195.0,196.0,228.0,239.0,215.0,404.0,0.0,0.0,0.0,6.0,970.0,20180404T101019_20180404T101021_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
368,202.0,10193.0,2880.0,2578.0,10760.0,10800.0,10912.0,11289.0,10938.0,10903.0,11424.0,10731.0,11009.0,0.0,0.0,1024.0,11.0,602.0,20181001T101019_20181001T101019_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
369,202.0,942.0,700.0,662.0,994.0,935.0,904.0,996.0,1054.0,1046.0,1004.0,1075.0,1786.0,0.0,0.0,2048.0,10.0,530.0,20180221T102031_20180221T102033_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
370,202.0,6817.0,3923.0,2977.0,6368.0,5588.0,5601.0,5679.0,5700.0,5587.0,6162.0,5496.0,5307.0,0.0,0.0,1024.0,9.0,90.0,20180107T102359_20180107T102401_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
371,202.0,10783.0,2858.0,2616.0,10632.0,10720.0,10872.0,11207.0,10829.0,10830.0,11368.0,10706.0,11021.0,0.0,0.0,1024.0,11.0,597.0,20181001T101019_20181001T101019_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
372,95.0,47.0,180.0,149.0,189.0,218.0,190.0,205.0,196.0,240.0,245.0,224.0,423.0,0.0,0.0,0.0,6.0,983.0,20180404T101019_20180404T101021_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
373,202.0,4219.0,2576.0,2557.0,4018.0,3842.0,4026.0,4316.0,4360.0,4233.0,4328.0,4265.0,6983.0,0.0,0.0,1024.0,9.0,672.0,20181208T102401_20181208T102407_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
374,202.0,4359.0,2575.0,2538.0,4144.0,3920.0,4052.0,4357.0,4283.0,4283.0,4312.0,4188.0,7081.0,0.0,0.0,1024.0,9.0,692.0,20181208T102401_20181208T102407_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
375,125.0,3071.0,3557.0,3368.0,1720.0,2312.0,2470.0,2979.0,3606.0,4060.0,2792.0,4158.0,8360.0,0.0,0.0,0.0,8.0,2534.0,20180802T101019_20180802T101020_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
376,202.0,6892.0,3830.0,2774.0,6274.0,5544.0,5560.0,5541.0,5554.0,5517.0,6164.0,5386.0,5453.0,0.0,0.0,1024.0,9.0,93.0,20180107T102359_20180107T102401_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
377,202.0,852.0,668.0,640.0,966.0,907.0,896.0,985.0,1011.0,1031.0,1025.0,1060.0,1254.0,0.0,0.0,2048.0,10.0,213.0,20180221T102031_20180221T102033_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
378,202.0,4861.0,2590.0,1902.0,4432.0,3918.0,3670.0,3779.0,3678.0,3520.0,3542.0,3454.0,4085.0,0.0,0.0,1024.0,9.0,1135.0,20181225T101421_20181225T101424_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
379,202.0,1008.0,1108.0,1260.0,746.0,807.0,905.0,1019.0,1106.0,1231.0,891.0,1298.0,1294.0,0.0,0.0,0.0,6.0,885.0,20180305T101019_20180305T101315_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
380,202.0,7988.0,2903.0,2411.0,8148.0,8120.0,8200.0,7973.0,7893.0,7990.0,8240.0,8004.0,7010.0,0.0,0.0,1024.0,8.0,667.0,20180830T102021_20180830T102524_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
381,202.0,5645.0,4442.0,4218.0,7592.0,6616.0,6268.0,6211.0,5680.0,5397.0,6940.0,5226.0,7009.0,0.0,0.0,1024.0,9.0,1025.0,20180825T102019_20180825T102015_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
382,161.0,12890.0,6845.0,5601.0,11496.0,10624.0,10784.0,11316.0,10934.0,10787.0,10680.0,10601.0,15859.0,0.0,0.0,1024.0,9.0,867.0,20181125T101331_20181125T101402_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
383,202.0,576.0,1816.0,1795.0,656.0,939.0,1329.0,1518.0,1755.0,1956.0,1930.0,2233.0,1901.0,0.0,0.0,1024.0,8.0,176.0,20180122T102321_20180122T102323_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
384,202.0,8362.0,7167.0,5021.0,10536.0,10088.0,10384.0,10505.0,10082.0,9824.0,11272.0,9660.0,7803.0,0.0,0.0,1024.0,9.0,397.0,20181228T102431_20181228T102427_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
385,201.0,8569.0,2965.0,2342.0,7792.0,6920.0,6484.0,6381.0,6212.0,6229.0,6400.0,6162.0,6727.0,0.0,0.0,1024.0,9.0,506.0,20181120T101319_20181120T101557_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
386,202.0,7497.0,6698.0,4616.0,10319.0,9903.0,10169.0,9845.0,9489.0,9286.0,11079.0,9101.0,6792.0,0.0,0.0,1024.0,9.0,393.0,20181228T102431_20181228T102427_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
387,202.0,11368.0,5480.0,4280.0,11312.0,11384.0,11664.0,12135.0,11939.0,11858.0,11752.0,11737.0,14031.0,0.0,0.0,1024.0,9.0,698.0,20180621T102021_20180621T102316_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
388,202.0,8693.0,2974.0,2307.0,7548.0,6800.0,6412.0,6418.0,6246.0,6136.0,6352.0,6116.0,7078.0,0.0,0.0,1024.0,9.0,505.0,20181120T101319_20181120T101318_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
389,202.0,788.0,1798.0,1760.0,791.0,1039.0,1398.0,1545.0,1825.0,1919.0,1952.0,2149.0,1871.0,0.0,0.0,1024.0,8.0,166.0,20180122T102321_20180122T102323_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
390,202.0,11512.0,5267.0,4253.0,11320.0,11344.0,11632.0,12001.0,11868.0,11838.0,11728.0,11800.0,14235.0,0.0,0.0,1024.0,9.0,692.0,20180621T102021_20180621T102316_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
391,202.0,7934.0,2892.0,2421.0,8104.0,8096.0,8180.0,7931.0,7877.0,7964.0,8232.0,8014.0,6960.0,0.0,0.0,1024.0,8.0,657.0,20180830T102021_20180830T102524_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
392,202.0,6119.0,4863.0,4197.0,7656.0,6728.0,6224.0,6443.0,5975.0,5641.0,7012.0,5451.0,7799.0,0.0,0.0,1024.0,9.0,1004.0,20180825T102019_20180825T102015_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
393,160.0,248.0,144.0,123.0,393.0,563.0,228.0,203.0,149.0,153.0,150.0,158.0,324.0,0.0,0.0,0.0,6.0,1826.0,20180628T101031_20180628T101358_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
394,202.0,2597.0,1849.0,1999.0,2032.0,1958.0,1700.0,1843.0,1769.0,1868.0,1948.0,1915.0,4419.0,0.0,0.0,1024.0,8.0,1355.0,20181110T101239_20181110T101317_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
395,202.0,11233.0,8822.0,7437.0,11048.0,10472.0,10224.0,10580.0,9918.0,9875.0,10184.0,9775.0,11782.0,0.0,0.0,1024.0,9.0,2509.0,20180603T101019_20180603T101329_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
396,201.0,8829.0,2979.0,2315.0,7676.0,6888.0,6468.0,6474.0,6298.0,6187.0,6400.0,6162.0,7097.0,0.0,0.0,1024.0,9.0,504.0,20181120T101319_20181120T101557_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
397,202.0,4986.0,2624.0,1921.0,4364.0,3890.0,3638.0,3756.0,3667.0,3546.0,3596.0,3409.0,4322.0,0.0,0.0,1024.0,9.0,1129.0,20181225T101421_20181225T101424_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
398,202.0,6615.0,6091.0,5069.0,7472.0,7568.0,7736.0,7708.0,7423.0,7241.0,8156.0,7196.0,9528.0,0.0,0.0,1024.0,9.0,927.0,20181118T102311_20181118T102312_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
399,202.0,13022.0,7373.0,6051.0,11832.0,11000.0,11168.0,11959.0,11658.0,11389.0,11064.0,11336.0,15662.0,0.0,0.0,1024.0,9.0,800.0,20181125T101331_20181125T101402_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
