system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
386,204.0,3664.0,1896.0,1890.0,3356.0,3030.0,2954.0,3303.0,3179.0,3147.0,3020.0,2987.0,10038.0,90.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1298.0,20191019T102029_20191019T102031_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
387,150.0,9474.0,5585.0,4359.0,8232.0,7464.0,6768.0,7293.0,7002.0,6767.0,7432.0,6643.0,10749.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1756.0,20190716T102031_20190716T102028_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
388,204.0,5664.0,4915.0,4828.0,5304.0,5168.0,5016.0,5773.0,5553.0,5629.0,4468.0,5567.0,4892.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2034.0,20190926T101029_20190926T101317_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
389,204.0,6140.0,4254.0,4116.0,5284.0,5108.0,4916.0,4991.0,4778.0,4877.0,4400.0,4820.0,5290.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2016.0,20190926T101029_20190926T101317_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
390,202.0,6354.0,2337.0,2380.0,6356.0,6172.0,6176.0,6296.0,6281.0,6216.0,6768.0,6219.0,7505.0,0.0,45.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,358.0,20190315T101021_20190315T101043_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
391,202.0,6387.0,2301.0,2392.0,6356.0,6176.0,6172.0,6306.0,6230.0,6172.0,6748.0,6195.0,7371.0,0.0,48.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,345.0,20190315T101021_20190315T101043_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
392,202.0,2741.0,3034.0,2502.0,2546.0,2954.0,3326.0,3379.0,3503.0,3683.0,3580.0,3932.0,1664.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,276.0,20190127T102311_20190127T102327_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
393,162.0,9486.0,5408.0,4534.0,8304.0,7464.0,6688.0,6974.0,6780.0,6849.0,7392.0,6776.0,10570.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1769.0,20190716T102031_20190716T102028_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
394,204.0,7740.0,6619.0,5609.0,8144.0,7585.0,7460.0,7491.0,7001.0,6755.0,7537.0,6592.0,6649.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1165.0,20191123T102341_20191123T102417_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
395,202.0,2675.0,3061.0,2601.0,2544.0,3000.0,3370.0,3537.0,3609.0,3741.0,3624.0,3962.0,2729.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,583.0,20190127T102311_20190127T102327_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
