system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
169,162.0,3349.0,3967.0,3655.0,3254.0,2972.0,3056.0,3478.0,3948.0,4137.0,4252.0,4292.0,5326.0,88.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,729.0,20200304T101019_20200304T101022_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
170,84.0,378.0,311.0,261.0,566.0,558.0,441.0,601.0,467.0,504.0,607.0,435.0,846.0,0.0,0.0,0.0,0.0,2048.0,10.0,58.0,57.0,45.0,1085.0,20201013T101909_20201013T101905_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
171,126.0,5810.0,4189.0,3425.0,5628.0,5068.0,5004.0,5393.0,5332.0,5358.0,5216.0,5163.0,9964.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1952.0,20200702T100559_20200702T100651_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
172,204.0,7914.0,2065.0,2081.0,7720.0,7772.0,7876.0,8177.0,7986.0,7861.0,8188.0,7745.0,11774.0,75.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,860.0,20200826T101031_20200826T101345_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
173,144.0,5755.0,4045.0,3153.0,5756.0,5108.0,5060.0,5303.0,5171.0,5126.0,5296.0,4887.0,9741.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1948.0,20200702T100559_20200702T100651_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
174,126.0,954.0,814.0,814.0,935.0,1036.0,951.0,1088.0,1030.0,1084.0,1138.0,1092.0,3538.0,9.0,0.0,0.0,0.0,2048.0,8.0,96.0,106.0,97.0,910.0,20200112T102401_20200112T102409_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
175,204.0,8356.0,3395.0,3367.0,7680.0,7384.0,7544.0,7809.0,7767.0,7795.0,7832.0,7787.0,8487.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,415.0,20200104T101319_20200104T101320_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
176,168.0,10492.0,4780.0,3886.0,9344.0,8560.0,8416.0,8921.0,8701.0,8508.0,8456.0,8273.0,10973.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,973.0,20200501T102031_20200501T102420_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
177,168.0,10428.0,4811.0,4056.0,9304.0,8560.0,8312.0,8855.0,8656.0,8582.0,8408.0,8402.0,10972.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,981.0,20200501T102031_20200501T102420_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
178,162.0,3304.0,3918.0,3537.0,3320.0,2954.0,3002.0,3389.0,3787.0,3937.0,4336.0,4067.0,5256.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,700.0,20200304T101019_20200304T101022_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
