system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,WVP,id,lake,lat,lon,.geo
264,107.0,174.0,140.0,123.0,265.0,248.0,204.0,187.0,141.0,143.0,165.0,120.0,136.0,0.0,0.0,0.0,3.0,1344.0,20180611T102021_20180611T102022_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
265,83.0,1.0,137.0,111.0,91.0,132.0,92.0,113.0,116.0,134.0,122.0,122.0,179.0,0.0,0.0,0.0,6.0,932.0,20180404T101019_20180404T101021_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
266,202.0,11255.0,7544.0,5258.0,12158.0,11227.0,11478.0,11804.0,10970.0,10379.0,12216.0,9888.0,16141.0,0.0,0.0,1024.0,9.0,675.0,20180104T101409_20180104T101403_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
267,340.0,373.0,191.0,146.0,350.0,433.0,343.0,333.0,290.0,242.0,242.0,226.0,395.0,0.0,0.0,0.0,3.0,2353.0,20180601T102021_20180601T102024_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
268,202.0,11249.0,7488.0,5219.0,12200.0,11220.0,11431.0,11723.0,10878.0,10305.0,12250.0,9830.0,16144.0,0.0,0.0,1024.0,9.0,669.0,20180104T101409_20180104T101403_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
269,160.0,256.0,251.0,211.0,277.0,340.0,249.0,260.0,310.0,372.0,389.0,446.0,640.0,0.0,0.0,0.0,2.0,1293.0,20180519T101031_20180519T101207_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
270,142.0,973.0,394.0,387.0,800.0,666.0,469.0,444.0,443.0,483.0,443.0,422.0,1067.0,0.0,0.0,0.0,3.0,1809.0,20180805T102019_20180805T102019_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
271,185.0,213.0,248.0,211.0,250.0,316.0,232.0,244.0,280.0,345.0,364.0,423.0,616.0,0.0,0.0,0.0,2.0,1304.0,20180519T101031_20180519T101207_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
272,202.0,310.0,67.0,51.0,383.0,195.0,107.0,71.0,68.0,50.0,103.0,84.0,1.0,0.0,0.0,0.0,6.0,260.0,20180114T101349_20180114T101347_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
273,77.0,5839.0,4398.0,4239.0,5680.0,5296.0,4976.0,5172.0,4983.0,4930.0,5224.0,5025.0,5812.0,0.0,0.0,1024.0,9.0,885.0,20181118T102311_20181118T102312_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
274,297.0,422.0,319.0,265.0,461.0,474.0,352.0,382.0,405.0,442.0,380.0,411.0,869.0,0.0,0.0,0.0,3.0,2145.0,20180817T101021_20180817T101024_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
275,291.0,409.0,320.0,265.0,391.0,452.0,354.0,385.0,413.0,451.0,397.0,420.0,860.0,0.0,0.0,0.0,3.0,2143.0,20180817T101021_20180817T101024_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
276,142.0,949.0,389.0,390.0,794.0,665.0,469.0,440.0,447.0,486.0,443.0,426.0,988.0,0.0,0.0,0.0,3.0,1812.0,20180805T102019_20180805T102019_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
277,119.0,5816.0,4050.0,3320.0,5776.0,5124.0,4784.0,5254.0,5126.0,4896.0,5404.0,4759.0,6277.0,0.0,0.0,1024.0,9.0,990.0,20181230T101429_20181230T101429_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
278,162.0,239.0,65.0,90.0,301.0,276.0,171.0,142.0,130.0,119.0,109.0,109.0,121.0,0.0,0.0,0.0,2.0,1836.0,20180721T102021_20180721T102024_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
279,119.0,5394.0,4053.0,3309.0,5792.0,5108.0,4776.0,5276.0,5132.0,4887.0,5392.0,4759.0,5672.0,0.0,0.0,1024.0,9.0,1033.0,20181230T101429_20181230T101429_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
