system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
344,204.0,7602.0,2923.0,2213.0,7152.0,5908.0,5648.0,5894.0,5629.0,5928.0,5346.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,455.0,20191218T102339_20191218T102604_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
345,204.0,7144.0,1958.0,2150.0,7176.0,7148.0,7016.0,7180.0,6967.0,7516.0,6893.0,0.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,403.0,20191103T102211_20191103T102205_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
346,204.0,4882.0,4093.0,3244.0,5108.0,5208.0,5548.0,5725.0,5934.0,6300.0,6140.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,686.0,20190815T102031_20190815T102026_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
347,204.0,8114.0,1644.0,1896.0,8016.0,7848.0,7612.0,7767.0,7571.0,8036.0,7442.0,0.0,100.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,519.0,20190731T102029_20190731T102031_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
348,204.0,4900.0,4107.0,3298.0,5224.0,5296.0,5584.0,5769.0,6009.0,6324.0,6187.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,684.0,20190815T102031_20190815T102026_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
349,202.0,5436.0,4734.0,4154.0,5488.0,5104.0,5196.0,5497.0,5444.0,5572.0,5425.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,552.0,20190129T101259_20190129T101440_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
350,204.0,9280.0,4860.0,3410.0,9216.0,8736.0,8672.0,8718.0,8240.0,8952.0,8123.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,467.0,20191120T101321_20191120T101408_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
351,204.0,9248.0,4825.0,3443.0,9200.0,8712.0,8680.0,8592.0,8175.0,8952.0,8077.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,469.0,20191120T101321_20191120T101408_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
352,204.0,4811.0,2804.0,2526.0,5228.0,4716.0,4112.0,4344.0,4000.0,4684.0,3754.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1053.0,20191115T101209_20191115T101203_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
353,120.0,6757.0,1662.0,1830.0,6712.0,6720.0,6700.0,6890.0,6893.0,7204.0,6853.0,0.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,628.0,20190616T102031_20190616T102027_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
354,201.0,7228.0,2607.0,2871.0,6504.0,6396.0,6284.0,6192.0,6020.0,6304.0,5947.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,252.0,20190117T102351_20190117T102347_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
355,126.0,4667.0,2703.0,2490.0,4936.0,4452.0,3934.0,4060.0,3798.0,4456.0,3555.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1003.0,20191115T101209_20191115T101203_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
356,202.0,7279.0,2015.0,2053.0,7176.0,6504.0,6544.0,6780.0,6606.0,7016.0,6408.0,0.0,65.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,383.0,20190109T101409_20190109T101406_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
357,204.0,1701.0,1007.0,913.0,1530.0,1514.0,1414.0,1544.0,1620.0,1692.0,1612.0,19.0,0.0,0.0,0.0,2048.0,10.0,156.0,154.0,144.0,1540.0,20190812T101031_20190812T101028_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
358,202.0,7267.0,2023.0,2039.0,7220.0,6512.0,6548.0,6728.0,6576.0,7028.0,6422.0,0.0,63.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,359.0,20190109T101409_20190109T101406_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
359,204.0,7118.0,1871.0,2010.0,7088.0,7008.0,6800.0,6825.0,6716.0,7256.0,6650.0,0.0,100.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,246.0,20191103T102211_20191103T102205_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
360,201.0,7634.0,4195.0,3153.0,7256.0,6668.0,6624.0,6806.0,6677.0,6872.0,6594.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,530.0,20190112T102409_20190112T102555_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
361,204.0,4749.0,2761.0,2527.0,5080.0,4604.0,4060.0,4189.0,3924.0,4640.0,3672.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,988.0,20191115T101209_20191115T101203_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
362,204.0,10574.0,4305.0,4461.0,9216.0,9192.0,9168.0,9562.0,8980.0,8616.0,8681.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,742.0,20191118T102219_20191118T102220_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
363,204.0,11374.0,4324.0,4485.0,9688.0,9520.0,9416.0,9898.0,9183.0,8768.0,8799.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,838.0,20191118T102219_20191118T102220_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
364,202.0,7545.0,5093.0,3981.0,7724.0,7348.0,7360.0,7143.0,7152.0,7564.0,7085.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,615.0,20190429T101029_20190429T101238_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
365,202.0,10381.0,3952.0,3285.0,9144.0,8576.0,8256.0,8310.0,8136.0,8272.0,7945.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,263.0,20190201T102249_20190201T102243_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
366,204.0,9985.0,4886.0,3546.0,9976.0,9264.0,9080.0,9141.0,8491.0,9288.0,8310.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,753.0,20191120T101321_20191120T101408_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
367,202.0,10758.0,3894.0,3257.0,9232.0,8616.0,8280.0,8212.0,8109.0,8304.0,7913.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,266.0,20190201T102249_20190201T102243_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
368,204.0,8804.0,5212.0,3820.0,8680.0,8464.0,8304.0,8656.0,8395.0,8408.0,8182.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1404.0,20190916T101029_20190916T101024_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
369,204.0,8886.0,5498.0,4360.0,8648.0,7636.0,7116.0,7326.0,6963.0,7296.0,6737.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1666.0,20190716T102031_20190716T102028_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
370,162.0,10807.0,5880.0,4238.0,10440.0,9408.0,9120.0,9474.0,8865.0,9264.0,8636.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1299.0,20190708T101039_20190708T101033_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
371,204.0,7668.0,3196.0,3369.0,8136.0,8104.0,7936.0,7979.0,7834.0,8632.0,7678.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,399.0,20191019T102029_20191019T102031_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
372,204.0,9374.0,4557.0,4212.0,8344.0,7552.0,6864.0,6949.0,6190.0,6548.0,6073.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1367.0,20191024T102111_20191024T102420_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
373,202.0,6233.0,5113.0,3962.0,6748.0,6636.0,6876.0,6716.0,6870.0,7248.0,6857.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,495.0,20190429T101029_20190429T101238_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
374,204.0,7296.0,1871.0,2016.0,7216.0,7096.0,6888.0,6892.0,6768.0,7308.0,6674.0,0.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,244.0,20191103T102211_20191103T102205_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
375,201.0,6759.0,1935.0,2176.0,6520.0,6244.0,6268.0,6526.0,6675.0,7128.0,6637.0,0.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,456.0,20190504T101031_20190504T101433_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
376,204.0,8712.0,5476.0,4383.0,8528.0,7520.0,7036.0,7334.0,6896.0,7232.0,6653.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1985.0,20190716T102031_20190716T102028_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
377,204.0,8226.0,5402.0,4335.0,8496.0,7524.0,7056.0,7253.0,6847.0,7232.0,6632.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1991.0,20190716T102031_20190716T102028_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
378,204.0,2613.0,1917.0,1832.0,1440.0,2048.0,2456.0,2682.0,3158.0,2912.0,3318.0,100.0,0.0,0.0,0.0,1024.0,9.0,147.0,209.0,250.0,41.0,20191021T101041_20191021T101549_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
379,204.0,5751.0,2872.0,2149.0,5384.0,4848.0,4964.0,5243.0,5224.0,5412.0,5034.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,286.0,20191218T102339_20191218T102427_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
380,119.0,8304.0,1898.0,2159.0,7540.0,6840.0,6624.0,6845.0,6846.0,7232.0,6724.0,0.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,543.0,20190504T101031_20190504T101433_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
381,202.0,7900.0,3663.0,2876.0,7692.0,7396.0,7484.0,7772.0,7287.0,7896.0,7055.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,529.0,20190310T101019_20190310T101022_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
382,202.0,7977.0,3617.0,2848.0,7936.0,7564.0,7572.0,7784.0,7267.0,7924.0,7069.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,536.0,20190310T101019_20190310T101022_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
383,204.0,8403.0,1983.0,2283.0,8224.0,7896.0,7780.0,8097.0,7749.0,8240.0,7593.0,0.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,789.0,20190807T101029_20190807T101242_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
384,143.0,8500.0,1909.0,2162.0,7700.0,6964.0,6744.0,6980.0,6926.0,7308.0,6789.0,0.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,534.0,20190504T101031_20190504T101433_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
385,204.0,3553.0,2388.0,2496.0,3792.0,4176.0,4228.0,4254.0,4294.0,4676.0,4339.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,323.0,20191208T102319_20191208T102419_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
386,204.0,2897.0,2317.0,2347.0,2890.0,3528.0,3818.0,3740.0,4021.0,4312.0,4154.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,50.0,20191208T102319_20191208T102419_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
387,201.0,6494.0,3732.0,2719.0,6532.0,6336.0,6356.0,6468.0,6201.0,6612.0,6194.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,575.0,20190213T101131_20190213T101610_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
388,204.0,8537.0,2433.0,2635.0,7284.0,6840.0,6592.0,6507.0,6478.0,6748.0,6369.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,175.0,20191113T102301_20191113T102419_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
389,204.0,3647.0,2394.0,2488.0,3806.0,4168.0,4212.0,4258.0,4302.0,4688.0,4369.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,322.0,20191208T102319_20191208T102419_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
390,202.0,12398.0,3614.0,4129.0,11024.0,11008.0,11168.0,10969.0,11052.0,11688.0,11003.0,0.0,52.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,59.0,20190203T101221_20190203T101608_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
391,202.0,14412.0,6335.0,4776.0,13552.0,12256.0,11904.0,12005.0,11185.0,11936.0,10821.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,556.0,20190412T102029_20190412T102028_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
392,202.0,12320.0,3606.0,4122.0,11048.0,11008.0,11160.0,10963.0,10997.0,11712.0,10984.0,0.0,53.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,64.0,20190203T101221_20190203T101608_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
393,204.0,8612.0,2409.0,2599.0,7280.0,6852.0,6624.0,6471.0,6493.0,6756.0,6349.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,110.0,20191113T102301_20191113T102419_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
394,202.0,14301.0,6357.0,4785.0,13568.0,12272.0,11920.0,12030.0,11235.0,11960.0,10845.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,540.0,20190412T102029_20190412T102028_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
395,201.0,84.0,279.0,253.0,48.0,194.0,167.0,231.0,173.0,226.0,193.0,0.0,0.0,0.0,0.0,2048.0,10.0,6.0,20.0,17.0,648.0,20190223T101021_20190223T101031_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
396,201.0,7906.0,4653.0,3331.0,7736.0,7508.0,7528.0,7800.0,7560.0,7632.0,7458.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1299.0,20190328T102021_20190328T102023_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
397,202.0,7742.0,4537.0,3238.0,7668.0,7476.0,7476.0,7588.0,7400.0,7616.0,7287.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1225.0,20190328T102021_20190328T102023_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
398,204.0,3354.0,2446.0,2215.0,2548.0,2746.0,2788.0,2828.0,3107.0,3174.0,3225.0,91.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,83.0,20191230T101421_20191230T101423_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
399,204.0,3343.0,2424.0,2217.0,2530.0,2752.0,2770.0,2839.0,3029.0,3140.0,3167.0,89.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,105.0,20191230T101421_20191230T101423_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
