system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B8,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
237,204.0,15345.0,4018.0,4544.0,13656.0,12424.0,11248.0,11709.0,10991.0,10944.0,16090.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,988.0,20191115T101209_20191115T101203_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
238,204.0,11331.0,4712.0,3679.0,11280.0,10432.0,10048.0,10000.0,9650.0,9968.0,10253.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,742.0,20191118T102219_20191118T102220_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
239,204.0,12152.0,4726.0,3712.0,11712.0,10808.0,10304.0,10260.0,9939.0,10144.0,11422.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,838.0,20191118T102219_20191118T102220_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
240,202.0,9308.0,5542.0,4381.0,9120.0,8864.0,8712.0,8938.0,8758.0,9048.0,10239.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,615.0,20190429T101029_20190429T101238_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
241,202.0,4855.0,2847.0,2212.0,4528.0,4364.0,4336.0,4373.0,4317.0,4376.0,5331.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,263.0,20190201T102249_20190201T102243_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
242,202.0,4918.0,2828.0,2239.0,4676.0,4380.0,4308.0,4314.0,4290.0,4312.0,5217.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,266.0,20190201T102249_20190201T102243_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
243,202.0,7873.0,5527.0,4402.0,8120.0,8100.0,8224.0,8479.0,8396.0,8744.0,8874.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,495.0,20190429T101029_20190429T101238_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
244,204.0,7154.0,2377.0,2708.0,7036.0,7080.0,6944.0,7133.0,7010.0,7724.0,9478.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,244.0,20191103T102211_20191103T102205_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
245,204.0,9932.0,6274.0,5093.0,9208.0,8536.0,8172.0,8488.0,8106.0,8164.0,11118.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1985.0,20190716T102031_20190716T102028_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
246,204.0,9967.0,6296.0,5140.0,9152.0,8456.0,8084.0,8473.0,8125.0,8096.0,11185.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1991.0,20190716T102031_20190716T102028_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
247,119.0,6516.0,2553.0,2539.0,5876.0,5428.0,5240.0,5572.0,5867.0,6324.0,7821.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,543.0,20190504T101031_20190504T101433_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
248,202.0,11054.0,3653.0,3840.0,10456.0,10320.0,10472.0,10161.0,10024.0,11144.0,9206.0,0.0,32.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,47.0,20190203T101221_20190203T101427_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
249,202.0,3674.0,3642.0,3113.0,4960.0,5052.0,4980.0,5000.0,4866.0,6128.0,7986.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,529.0,20190310T101019_20190310T101022_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
250,202.0,10984.0,3647.0,3841.0,10536.0,10336.0,10504.0,10192.0,9987.0,11112.0,9066.0,0.0,31.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,45.0,20190203T101221_20190203T101427_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
251,202.0,3599.0,3818.0,3120.0,4808.0,4928.0,4904.0,5143.0,5084.0,6088.0,7904.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,536.0,20190310T101019_20190310T101022_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
252,143.0,6676.0,2559.0,2529.0,6024.0,5516.0,5312.0,5637.0,5947.0,6408.0,7917.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,534.0,20190504T101031_20190504T101433_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
253,204.0,3175.0,1576.0,1685.0,3330.0,3574.0,3592.0,3693.0,3701.0,3994.0,5633.0,0.0,26.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,323.0,20191208T102319_20191208T102419_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
254,204.0,4636.0,1665.0,1722.0,4002.0,3826.0,3730.0,3786.0,3901.0,4084.0,4297.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,175.0,20191113T102301_20191113T102419_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
255,204.0,3173.0,1555.0,1680.0,3422.0,3614.0,3586.0,3707.0,3698.0,3952.0,5612.0,0.0,30.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,322.0,20191208T102319_20191208T102419_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
256,202.0,7446.0,5508.0,5074.0,7008.0,6380.0,6212.0,6397.0,6432.0,6924.0,9560.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,556.0,20190412T102029_20190412T102028_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
257,204.0,4613.0,1654.0,1696.0,4008.0,3846.0,3706.0,3710.0,3840.0,4116.0,3709.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,110.0,20191113T102301_20191113T102419_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
258,202.0,7486.0,5531.0,5131.0,7064.0,6376.0,6200.0,6371.0,6448.0,6964.0,9527.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,540.0,20190412T102029_20190412T102028_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
259,202.0,8302.0,5426.0,4020.0,8012.0,7948.0,8172.0,8440.0,8279.0,8360.0,8952.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1225.0,20190328T102021_20190328T102023_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
260,204.0,4694.0,3853.0,3167.0,4356.0,4188.0,4416.0,4428.0,4618.0,4768.0,3913.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,83.0,20191230T101421_20191230T101423_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
261,204.0,4964.0,3845.0,3073.0,4372.0,4228.0,4360.0,4460.0,4548.0,4720.0,4358.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,105.0,20191230T101421_20191230T101423_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
262,204.0,4779.0,2313.0,2321.0,4544.0,4280.0,4004.0,4299.0,4276.0,4472.0,12011.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,903.0,20191108T102139_20191108T102508_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
263,202.0,8309.0,5455.0,4050.0,8216.0,8048.0,8272.0,8600.0,8408.0,8424.0,8900.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1258.0,20190328T102021_20190328T102023_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
264,204.0,3083.0,1417.0,1355.0,3316.0,3350.0,3376.0,3512.0,3770.0,4244.0,4592.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,389.0,20190807T101029_20190807T101242_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
265,204.0,6839.0,3853.0,3585.0,5648.0,5348.0,4960.0,5713.0,5567.0,4992.0,15037.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1655.0,20191021T101041_20191021T101549_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
266,204.0,3072.0,1419.0,1360.0,3296.0,3356.0,3360.0,3523.0,3751.0,4248.0,4646.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,402.0,20190807T101029_20190807T101242_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
267,204.0,6670.0,3814.0,3522.0,5736.0,5348.0,4900.0,5617.0,5564.0,4968.0,14661.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1654.0,20191021T101041_20191021T101549_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
268,204.0,2235.0,1383.0,1275.0,2366.0,2222.0,2084.0,2176.0,2173.0,2438.0,3138.0,47.0,0.0,0.0,0.0,2048.0,8.0,241.0,226.0,212.0,470.0,20191011T101031_20191011T101027_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
269,202.0,12455.0,7415.0,5686.0,12352.0,11824.0,11584.0,11831.0,11508.0,11576.0,11642.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,961.0,20190502T102029_20190502T102223_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
270,204.0,2228.0,1389.0,1280.0,2338.0,2204.0,2086.0,2188.0,2197.0,2432.0,3323.0,47.0,0.0,0.0,0.0,2048.0,8.0,238.0,224.0,212.0,525.0,20191011T101031_20191011T101027_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
271,202.0,12087.0,7408.0,5715.0,12152.0,11664.0,11520.0,11681.0,11413.0,11544.0,11591.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,972.0,20190502T102029_20190502T102223_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
272,204.0,14203.0,7297.0,5972.0,12848.0,11640.0,10824.0,11013.0,10396.0,10160.0,10908.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1155.0,20191024T102111_20191024T102420_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
273,204.0,14105.0,7297.0,5948.0,12640.0,11592.0,10888.0,10957.0,10324.0,10088.0,9928.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1035.0,20191024T102111_20191024T102420_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
274,204.0,4753.0,2325.0,2320.0,4540.0,4256.0,4042.0,4296.0,4283.0,4452.0,12491.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,952.0,20191108T102139_20191108T102508_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
275,204.0,8442.0,2141.0,2403.0,7940.0,7780.0,7804.0,8255.0,8063.0,8104.0,12990.0,77.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,646.0,20190909T102029_20190909T102024_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
276,204.0,8778.0,2158.0,2387.0,8136.0,7916.0,7912.0,8363.0,8158.0,8104.0,11514.0,78.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,498.0,20190909T102029_20190909T102024_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
277,204.0,6811.0,2918.0,2527.0,6656.0,5960.0,5504.0,5349.0,5364.0,5716.0,4398.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,99.0,20191019T102029_20191019T102031_T33UUU,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
278,204.0,6835.0,2933.0,2618.0,6660.0,5968.0,5504.0,5464.0,5430.0,5792.0,5868.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,254.0,20191019T102029_20191019T102031_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
279,202.0,10425.0,4470.0,3368.0,9728.0,9440.0,9120.0,9233.0,9051.0,9424.0,9181.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,305.0,20190213T101131_20190213T101125_T32UQD,Vielitzsee,52.94682293339109,12.997730438414008,"{""type"":""Point"",""coordinates"":[12.99773043841401,52.94682293339109]}"
