system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
80,126.0,200.0,60.0,58.0,241.0,287.0,177.0,385.0,140.0,157.0,112.0,79.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,29.0,18.0,1701.0,20190711T102029_20190711T102032_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
81,113.0,229.0,71.0,62.0,225.0,278.0,207.0,260.0,132.0,147.0,135.0,106.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,29.0,22.0,1005.0,20190404T101031_20190404T101025_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
82,222.0,6705.0,4115.0,3981.0,2922.0,3828.0,4608.0,5307.0,5882.0,6327.0,3261.0,6513.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2603.0,20190606T102031_20190606T102358_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
83,154.0,1502.0,1154.0,995.0,1250.0,1274.0,1166.0,1371.0,1348.0,1425.0,1316.0,1387.0,12.0,0.0,0.0,0.0,2048.0,8.0,128.0,130.0,119.0,886.0,20190228T101029_20190228T101023_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
84,161.0,1494.0,1162.0,998.0,1290.0,1266.0,1164.0,1383.0,1347.0,1433.0,1318.0,1378.0,12.0,0.0,0.0,0.0,2048.0,8.0,132.0,129.0,119.0,891.0,20190228T101029_20190228T101023_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
85,342.0,10303.0,7091.0,6626.0,9464.0,8768.0,8352.0,8808.0,8422.0,8363.0,8128.0,8137.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,3112.0,20190611T102029_20190611T102030_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
86,114.0,460.0,170.0,154.0,459.0,521.0,374.0,532.0,309.0,322.0,286.0,269.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,53.0,38.0,1903.0,20190701T102029_20190701T102032_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
87,108.0,476.0,173.0,156.0,475.0,532.0,380.0,540.0,327.0,332.0,306.0,280.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,55.0,39.0,1890.0,20190701T102029_20190701T102032_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
88,342.0,10264.0,7053.0,6562.0,9384.0,8688.0,8288.0,8750.0,8348.0,8289.0,8084.0,8100.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,3105.0,20190611T102029_20190611T102030_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
89,156.0,572.0,121.0,106.0,549.0,592.0,410.0,596.0,333.0,319.0,271.0,239.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,61.0,42.0,2173.0,20190721T102029_20190721T102325_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
90,156.0,565.0,122.0,109.0,552.0,588.0,405.0,596.0,334.0,331.0,259.0,241.0,0.0,0.0,0.0,0.0,0.0,6.0,57.0,60.0,42.0,2173.0,20190721T102029_20190721T102325_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
91,96.0,112.0,52.0,39.0,96.0,169.0,147.0,233.0,143.0,109.0,88.0,96.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,18.0,15.0,849.0,20191110T101241_20191110T101236_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
92,102.0,332.0,95.0,87.0,318.0,416.0,298.0,453.0,188.0,179.0,175.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,43.0,31.0,618.0,20190507T102031_20190507T102226_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
93,102.0,335.0,95.0,82.0,325.0,415.0,293.0,438.0,184.0,178.0,171.0,136.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,43.0,30.0,613.0,20190507T102031_20190507T102226_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
94,109.0,623.0,91.0,56.0,552.0,641.0,438.0,639.0,364.0,349.0,305.0,271.0,0.0,0.0,0.0,0.0,0.0,6.0,57.0,66.0,45.0,1524.0,20190517T102031_20190517T102508_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
95,300.0,474.0,162.0,97.0,562.0,561.0,383.0,533.0,454.0,478.0,428.0,374.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,57.0,39.0,2712.0,20190830T102029_20190830T102552_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
96,77.0,3900.0,3663.0,3340.0,3978.0,3648.0,3814.0,4002.0,4104.0,4056.0,4660.0,4064.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,599.0,20190102T102429_20190102T102505_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
97,276.0,2941.0,2771.0,2404.0,702.0,1404.0,1798.0,3059.0,2805.0,2665.0,907.0,3026.0,0.0,0.0,0.0,0.0,0.0,10.0,72.0,143.0,183.0,2696.0,20190901T101031_20190901T101134_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
98,300.0,481.0,169.0,104.0,569.0,540.0,386.0,533.0,470.0,484.0,428.0,378.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,55.0,40.0,2725.0,20190830T102029_20190830T102552_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
99,270.0,2932.0,2711.0,2471.0,715.0,1620.0,2036.0,3023.0,2703.0,2737.0,922.0,3154.0,0.0,0.0,0.0,0.0,0.0,10.0,73.0,165.0,207.0,2687.0,20190901T101031_20190901T101134_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
100,111.0,625.0,94.0,58.0,554.0,647.0,451.0,634.0,364.0,345.0,311.0,263.0,0.0,0.0,0.0,0.0,0.0,6.0,57.0,65.0,45.0,1521.0,20190517T102031_20190517T102508_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
101,96.0,105.0,54.0,44.0,90.0,142.0,122.0,230.0,139.0,111.0,101.0,86.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,13.0,855.0,20191110T101241_20191110T101236_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
102,120.0,579.0,557.0,485.0,583.0,702.0,569.0,804.0,737.0,817.0,763.0,804.0,0.0,0.0,0.0,0.0,2048.0,10.0,60.0,72.0,58.0,1748.0,20190618T101029_20190618T101307_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
103,138.0,630.0,583.0,489.0,568.0,631.0,502.0,881.0,641.0,399.0,364.0,533.0,0.0,0.0,0.0,0.0,0.0,10.0,58.0,65.0,52.0,1659.0,20190812T101031_20190812T101028_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
104,96.0,381.0,114.0,110.0,396.0,481.0,300.0,488.0,228.0,232.0,194.0,157.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,49.0,31.0,2045.0,20190810T102029_20190810T102030_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
105,77.0,3996.0,3513.0,3190.0,3774.0,3548.0,3646.0,3812.0,3902.0,3856.0,4472.0,3868.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,592.0,20190102T102429_20190102T102505_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
106,96.0,379.0,116.0,112.0,380.0,463.0,291.0,488.0,230.0,228.0,191.0,157.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,48.0,30.0,2041.0,20190810T102029_20190810T102030_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
107,240.0,1036.0,265.0,221.0,882.0,886.0,653.0,817.0,594.0,546.0,526.0,472.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,91.0,67.0,2126.0,20190802T101031_20190802T101344_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
108,120.0,577.0,558.0,482.0,592.0,702.0,572.0,805.0,735.0,815.0,766.0,803.0,0.0,0.0,0.0,0.0,2048.0,10.0,61.0,72.0,59.0,1759.0,20190618T101029_20190618T101307_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
109,126.0,636.0,489.0,539.0,544.0,623.0,540.0,864.0,548.0,403.0,433.0,630.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0,64.0,55.0,1656.0,20190812T101031_20190812T101028_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
110,240.0,1051.0,262.0,218.0,864.0,891.0,647.0,832.0,598.0,550.0,526.0,468.0,0.0,0.0,0.0,0.0,0.0,10.0,88.0,91.0,66.0,2140.0,20190802T101031_20190802T101344_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
111,148.0,1062.0,1153.0,931.0,1064.0,979.0,822.0,1033.0,1020.0,977.0,1266.0,956.0,6.0,0.0,0.0,0.0,0.0,6.0,111.0,100.0,83.0,1219.0,20190221T102039_20190221T102520_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
112,84.0,362.0,618.0,562.0,270.0,297.0,372.0,566.0,649.0,690.0,338.0,720.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,31.0,38.0,795.0,20191006T101029_20191006T101025_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
113,119.0,3221.0,1173.0,1152.0,3572.0,3506.0,3646.0,3903.0,3825.0,3713.0,3854.0,3723.0,0.0,64.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,594.0,20190122T102329_20190122T102330_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
114,65.0,450.0,765.0,731.0,490.0,539.0,523.0,713.0,715.0,765.0,757.0,730.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,55.0,54.0,769.0,20190313T102019_20190313T102552_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
115,126.0,692.0,1587.0,1164.0,904.0,912.0,893.0,1251.0,1394.0,1467.0,1632.0,1504.0,6.0,0.0,0.0,0.0,0.0,6.0,93.0,93.0,91.0,933.0,20190919T102019_20190919T102022_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
116,143.0,1005.0,1122.0,901.0,1022.0,985.0,894.0,1049.0,1018.0,988.0,1236.0,957.0,7.0,0.0,0.0,0.0,0.0,6.0,104.0,101.0,91.0,1198.0,20190221T102039_20190221T102520_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
117,65.0,447.0,764.0,714.0,488.0,546.0,515.0,717.0,710.0,737.0,749.0,712.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,56.0,53.0,768.0,20190313T102019_20190313T102552_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
118,119.0,3261.0,1179.0,1158.0,3586.0,3572.0,3762.0,3924.0,3846.0,3723.0,3943.0,3757.0,0.0,64.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,595.0,20190122T102329_20190122T102330_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
119,84.0,372.0,619.0,561.0,278.0,305.0,372.0,560.0,643.0,682.0,358.0,733.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,31.0,38.0,795.0,20191006T101029_20191006T101025_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
120,149.0,514.0,123.0,92.0,563.0,563.0,402.0,490.0,329.0,310.0,278.0,231.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,58.0,41.0,1261.0,20190323T102029_20190323T102023_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
121,120.0,2678.0,2958.0,2697.0,2578.0,2610.0,2454.0,2847.0,3052.0,3166.0,3128.0,3258.0,72.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,250.0,2168.0,20190926T101029_20190926T101317_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
122,138.0,762.0,1812.0,1354.0,999.0,1026.0,1017.0,1431.0,1617.0,1728.0,1822.0,1734.0,9.0,0.0,0.0,0.0,0.0,6.0,102.0,105.0,104.0,930.0,20190919T102019_20190919T102022_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
123,160.0,505.0,119.0,88.0,521.0,563.0,390.0,487.0,320.0,295.0,268.0,223.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,58.0,40.0,1268.0,20190323T102029_20190323T102023_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
124,126.0,2674.0,3014.0,2770.0,2614.0,2664.0,2518.0,2913.0,3118.0,3251.0,3146.0,3333.0,75.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,2151.0,20190926T101029_20190926T101317_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
125,126.0,99.0,277.0,259.0,146.0,269.0,225.0,416.0,278.0,282.0,268.0,257.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,28.0,23.0,1064.0,20190914T102021_20190914T102022_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
126,138.0,6358.0,6623.0,5866.0,6624.0,6344.0,6236.0,6671.0,6689.0,6750.0,7040.0,6720.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1615.0,20190628T101039_20190628T101033_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
127,132.0,92.0,291.0,270.0,167.0,289.0,263.0,427.0,287.0,283.0,252.0,267.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,32.0,29.0,1063.0,20190914T102021_20190914T102022_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
128,77.0,6390.0,3823.0,3292.0,5708.0,5216.0,5044.0,5402.0,5331.0,5215.0,5600.0,5199.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1024.0,20190208T101159_20190208T101158_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
129,114.0,6159.0,6608.0,5860.0,6552.0,6236.0,6156.0,6598.0,6614.0,6689.0,7060.0,6707.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1636.0,20190628T101039_20190628T101033_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
130,119.0,153.0,218.0,200.0,154.0,293.0,247.0,338.0,185.0,198.0,212.0,179.0,0.0,0.0,0.0,0.0,2048.0,6.0,16.0,30.0,26.0,743.0,20190223T101021_20190223T101031_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
131,89.0,6585.0,3843.0,3303.0,5884.0,5260.0,5008.0,5460.0,5389.0,5268.0,5568.0,5224.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1023.0,20190208T101159_20190208T101158_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
132,113.0,331.0,156.0,133.0,383.0,423.0,341.0,430.0,260.0,248.0,219.0,194.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,43.0,35.0,1475.0,20190226T102021_20190226T102019_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
133,119.0,147.0,214.0,199.0,185.0,283.0,233.0,339.0,184.0,196.0,204.0,173.0,0.0,0.0,0.0,0.0,2048.0,6.0,19.0,29.0,24.0,736.0,20190223T101021_20190223T101031_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
134,101.0,4473.0,3605.0,3686.0,1064.0,1548.0,2364.0,3446.0,3717.0,3865.0,1510.0,3811.0,0.0,0.0,0.0,0.0,1024.0,5.0,109.0,158.0,241.0,762.0,20190305T101021_20190305T101019_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
135,101.0,4052.0,3604.0,3819.0,1438.0,1888.0,2310.0,3439.0,3742.0,3924.0,2018.0,4002.0,0.0,0.0,0.0,0.0,0.0,5.0,147.0,192.0,235.0,767.0,20190305T101021_20190305T101019_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
136,154.0,245.0,133.0,123.0,273.0,342.0,284.0,362.0,184.0,162.0,160.0,113.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,35.0,29.0,1524.0,20190226T102021_20190226T102019_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
137,138.0,10694.0,5500.0,4049.0,10216.0,9656.0,9192.0,9420.0,8909.0,8820.0,8960.0,8463.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1296.0,20190916T101029_20190916T101024_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
138,348.0,2849.0,1368.0,1231.0,2478.0,2314.0,2054.0,2296.0,2472.0,2528.0,2548.0,2532.0,38.0,0.0,0.0,0.0,2048.0,8.0,252.0,236.0,209.0,1385.0,20190524T101031_20190524T101129_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
139,258.0,3419.0,2308.0,1922.0,3392.0,3322.0,3190.0,3586.0,4075.0,4233.0,4332.0,4324.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,255.0,255.0,1881.0,20190621T102029_20190621T102031_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
140,138.0,10657.0,5451.0,3981.0,10184.0,9592.0,9080.0,9375.0,8858.0,8748.0,8936.0,8434.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1295.0,20190916T101029_20190916T101024_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
141,288.0,3552.0,2311.0,1917.0,3482.0,3394.0,3206.0,3640.0,4115.0,4289.0,4356.0,4339.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,255.0,255.0,1870.0,20190621T102029_20190621T102031_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
142,432.0,3044.0,1366.0,1224.0,2632.0,2416.0,2112.0,2355.0,2469.0,2515.0,2598.0,2501.0,38.0,0.0,0.0,0.0,2048.0,8.0,255.0,246.0,215.0,1387.0,20190524T101031_20190524T101129_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
143,166.0,383.0,397.0,373.0,484.0,392.0,442.0,563.0,445.0,446.0,485.0,478.0,0.0,0.0,0.0,0.0,2048.0,10.0,50.0,40.0,45.0,652.0,20190119T101339_20190119T101338_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
144,102.0,2481.0,1707.0,1223.0,2318.0,2310.0,2126.0,2289.0,2302.0,2232.0,2430.0,2179.0,53.0,0.0,0.0,0.0,0.0,8.0,236.0,235.0,217.0,1021.0,20191128T102259_20191128T102255_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
145,102.0,2473.0,1675.0,1218.0,2386.0,2332.0,2144.0,2264.0,2255.0,2180.0,2522.0,2170.0,52.0,0.0,0.0,0.0,0.0,8.0,243.0,237.0,218.0,1021.0,20191128T102259_20191128T102255_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
146,161.0,390.0,403.0,357.0,547.0,409.0,459.0,574.0,447.0,453.0,492.0,481.0,0.0,0.0,0.0,0.0,2048.0,10.0,56.0,42.0,47.0,670.0,20190119T101339_20190119T101338_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
147,186.0,2562.0,1817.0,1702.0,2184.0,2314.0,2176.0,2417.0,2426.0,2458.0,2498.0,2559.0,51.0,0.0,0.0,0.0,2048.0,8.0,222.0,236.0,222.0,1735.0,20190904T102021_20190904T102045_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
148,198.0,2550.0,1822.0,1685.0,2220.0,2326.0,2168.0,2409.0,2434.0,2446.0,2446.0,2537.0,50.0,0.0,0.0,0.0,2048.0,8.0,226.0,237.0,221.0,1711.0,20190904T102021_20190904T102045_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
149,156.0,6194.0,3130.0,2873.0,4968.0,4452.0,4092.0,4038.0,3930.0,3952.0,3462.0,3973.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1018.0,20191203T102401_20191203T102415_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
150,125.0,664.0,176.0,126.0,581.0,671.0,499.0,637.0,442.0,430.0,428.0,348.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,69.0,51.0,1373.0,20190427T102031_20190427T102320_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
