system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,WVP,id,lake,lat,lon,.geo
300,96.0,12001.0,7318.0,5837.0,11216.0,10496.0,10272.0,10645.0,10247.0,10049.0,10352.0,9920.0,14658.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1206.0,20220528T100601_20220528T101040_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
301,114.0,1190.0,1067.0,1054.0,1145.0,1153.0,1061.0,1032.0,1000.0,1000.0,1002.0,1014.0,966.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,1582.0,20221015T101031_20221015T101542_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
302,174.0,1286.0,1352.0,1257.0,1296.0,1308.0,1190.0,1214.0,1258.0,1292.0,1362.0,1347.0,1822.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,32.0,1566.0,20220617T100611_20220617T101601_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
303,96.0,2530.0,3256.0,2602.0,4260.0,3654.0,3220.0,3033.0,3301.0,3305.0,5140.0,3114.0,3675.0,47.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1458.0,20220602T100559_20220602T101148_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
304,138.0,7668.0,3689.0,2916.0,7616.0,6620.0,5972.0,6100.0,5745.0,5524.0,6068.0,5282.0,9129.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1426.0,20221008T101931_20221008T101925_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
305,96.0,3435.0,3238.0,3282.0,2754.0,2774.0,2648.0,2988.0,3795.0,4144.0,3986.0,4516.0,7727.0,65.0,0.0,0.0,0.0,0.0,8.0,179.0,181.0,1313.0,20221005T100901_20221005T100901_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
306,66.0,10901.0,7313.0,5846.0,10160.0,9600.0,9432.0,10057.0,9734.0,9564.0,9968.0,9398.0,15423.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1431.0,20220710T101611_20220710T101820_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
307,108.0,5471.0,3546.0,2974.0,5192.0,4836.0,4736.0,4870.0,4659.0,4585.0,4616.0,4452.0,6310.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1921.0,20221025T101111_20221025T101109_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
308,90.0,7310.0,7686.0,8465.0,5096.0,5204.0,5912.0,7031.0,7096.0,7203.0,6132.0,7481.0,13917.0,22.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1031.0,20221227T102431_20221227T102433_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
309,90.0,8653.0,7733.0,8424.0,5707.0,5708.0,6284.0,7347.0,7383.0,7473.0,6332.0,7729.0,12670.0,22.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,846.0,20221227T102431_20221227T102433_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
310,60.0,9702.0,6234.0,6028.0,7328.0,6684.0,7148.0,8064.0,7970.0,8108.0,6484.0,8310.0,11095.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,653.0,20221207T102411_20221207T102411_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
311,66.0,10772.0,7347.0,5924.0,10168.0,9664.0,9464.0,10065.0,9786.0,9620.0,10032.0,9490.0,15483.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1438.0,20220710T101611_20220710T101820_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
312,150.0,7867.0,6955.0,6266.0,7640.0,7136.0,6916.0,7156.0,7149.0,7153.0,7896.0,7104.0,9579.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,413.0,20220403T100549_20220403T100558_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
313,150.0,7219.0,6804.0,6067.0,7608.0,7164.0,6900.0,6914.0,6957.0,6869.0,7888.0,6815.0,8872.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,412.0,20220403T100549_20220403T100558_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
314,108.0,5611.0,3552.0,2972.0,5160.0,4876.0,4728.0,4877.0,4652.0,4576.0,4616.0,4500.0,6558.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1950.0,20221025T101111_20221025T101109_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
315,186.0,10596.0,6511.0,5449.0,9576.0,8992.0,8752.0,8722.0,8440.0,8452.0,8232.0,8208.0,9215.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1521.0,20220913T101629_20220913T101628_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
316,96.0,12097.0,7329.0,5874.0,11192.0,10464.0,10288.0,10652.0,10251.0,10072.0,10328.0,9956.0,14953.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1215.0,20220528T100601_20220528T101040_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
317,96.0,3390.0,3302.0,3262.0,2778.0,2760.0,2642.0,3049.0,3910.0,4193.0,3950.0,4489.0,7500.0,65.0,0.0,0.0,0.0,0.0,8.0,181.0,179.0,1311.0,20221005T100901_20221005T100901_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
318,60.0,7211.0,5518.0,5304.0,6552.0,6172.0,6616.0,6996.0,6941.0,7130.0,6272.0,7279.0,9047.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,740.0,20221207T102411_20221207T102411_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
319,96.0,3262.0,3596.0,2825.0,4308.0,3718.0,3316.0,3376.0,3630.0,3630.0,5164.0,3296.0,5008.0,66.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1491.0,20220602T100559_20220602T101148_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
320,300.0,6069.0,4765.0,4263.0,3998.0,4006.0,3824.0,4607.0,5607.0,6140.0,5384.0,6293.0,10470.0,89.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,3189.0,20220625T101559_20220625T102253_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
321,90.0,7356.0,7234.0,8279.0,6028.0,6156.0,6688.0,6821.0,6958.0,7111.0,6780.0,7600.0,10517.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,851.0,20221227T102431_20221227T102433_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
322,144.0,1882.0,1564.0,1435.0,1874.0,1756.0,1540.0,1643.0,1856.0,1937.0,2010.0,1956.0,3221.0,0.0,0.0,0.0,0.0,0.0,10.0,89.0,77.0,2227.0,20220725T101559_20220725T102250_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
323,150.0,7273.0,6894.0,6144.0,7620.0,7192.0,6944.0,6994.0,7046.0,6967.0,7984.0,6914.0,8885.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,403.0,20220403T100549_20220403T100558_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
324,252.0,11266.0,6576.0,5453.0,10008.0,9328.0,9040.0,9167.0,8787.0,8800.0,8392.0,8494.0,8869.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1524.0,20220913T101629_20220913T101628_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
325,150.0,7928.0,7050.0,6349.0,7652.0,7180.0,6972.0,7248.0,7256.0,7272.0,7992.0,7223.0,9599.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,403.0,20220403T100549_20220403T100558_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
326,300.0,5474.0,4585.0,4157.0,3810.0,3920.0,3774.0,4283.0,5281.0,5828.0,5152.0,6141.0,9413.0,61.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,3175.0,20220625T101559_20220625T102253_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
327,150.0,1841.0,1557.0,1429.0,1854.0,1751.0,1530.0,1627.0,1841.0,1936.0,2002.0,1945.0,3108.0,0.0,0.0,0.0,0.0,0.0,10.0,87.0,77.0,2196.0,20220725T101559_20220725T102250_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
328,60.0,11841.0,6713.0,5699.0,11280.0,10664.0,10440.0,11056.0,10524.0,10377.0,10544.0,10072.0,16409.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1450.0,20221003T101749_20221003T102344_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
329,120.0,1452.0,1284.0,1250.0,1508.0,1406.0,1285.0,1257.0,1226.0,1238.0,1258.0,1231.0,1403.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,42.0,610.0,20220225T101909_20220225T101908_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
330,60.0,11819.0,6736.0,5705.0,11264.0,10656.0,10432.0,11063.0,10590.0,10399.0,10488.0,10074.0,16415.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1449.0,20221003T101749_20221003T102344_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
331,168.0,1296.0,1050.0,1041.0,1234.0,1232.0,1091.0,1077.0,1023.0,1039.0,1007.0,1029.0,925.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,24.0,1849.0,20220925T101031_20220925T101235_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
332,90.0,5078.0,5143.0,5049.0,4204.0,4356.0,4320.0,4652.0,5450.0,5824.0,5756.0,5983.0,9257.0,96.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1270.0,20220715T101559_20220715T102249_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
333,84.0,5059.0,5161.0,5052.0,4074.0,4252.0,4240.0,4696.0,5471.0,5812.0,5604.0,5975.0,9428.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1273.0,20220715T101559_20220715T102249_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
334,96.0,3694.0,3998.0,3541.0,4062.0,3746.0,3508.0,3972.0,4666.0,4805.0,5384.0,4862.0,6625.0,80.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1293.0,20220915T100641_20220915T100915_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
335,120.0,1430.0,1270.0,1241.0,1506.0,1391.0,1282.0,1244.0,1224.0,1225.0,1259.0,1218.0,1365.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,40.0,607.0,20220225T101909_20220225T101908_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
336,66.0,1012.0,1064.0,1085.0,1154.0,1142.0,1042.0,1005.0,1029.0,1069.0,1140.0,1090.0,949.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,1003.0,20221112T102159_20221112T102156_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
337,168.0,1282.0,1038.0,1038.0,1213.0,1229.0,1092.0,1073.0,1012.0,1022.0,996.0,1010.0,869.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,24.0,1844.0,20220925T101031_20220925T101235_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
338,60.0,2290.0,1767.0,1682.0,2184.0,1814.0,1626.0,1766.0,1740.0,1784.0,1968.0,1770.0,2529.0,0.0,0.0,0.0,0.0,0.0,6.0,121.0,83.0,696.0,20220222T101019_20220222T101425_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
339,204.0,8839.0,4282.0,3694.0,8096.0,7272.0,6992.0,7297.0,7051.0,7094.0,7212.0,6911.0,10924.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,611.0,20220103T101319_20220103T101321_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
340,174.0,1115.0,1206.0,1197.0,1240.0,1259.0,1235.0,1267.0,1323.0,1337.0,1336.0,1339.0,1582.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,27.0,1021.0,20221013T101859_20221013T102100_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
341,138.0,2917.0,3770.0,3355.0,4232.0,3886.0,3588.0,3743.0,4485.0,4697.0,5512.0,4804.0,4961.0,64.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1298.0,20220915T100641_20220915T100915_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
342,138.0,9861.0,3833.0,2942.0,10520.0,8408.0,7504.0,7825.0,7475.0,7411.0,8472.0,7183.0,14201.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1848.0,20220526T101559_20220526T102306_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
343,66.0,1006.0,1066.0,1069.0,1139.0,1135.0,1050.0,1000.0,1040.0,1044.0,1127.0,1081.0,896.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,14.0,1006.0,20221112T102159_20221112T102156_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
344,174.0,1113.0,1211.0,1196.0,1219.0,1268.0,1224.0,1258.0,1305.0,1338.0,1341.0,1345.0,1615.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,28.0,1026.0,20221013T101859_20221013T102100_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
345,138.0,9002.0,3819.0,2899.0,10368.0,8248.0,7524.0,7744.0,7333.0,7270.0,8264.0,7043.0,12351.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1834.0,20220526T101559_20220526T102306_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
346,64.0,2188.0,1614.0,1633.0,2198.0,1808.0,1646.0,1602.0,1620.0,1674.0,1955.0,1707.0,2439.0,0.0,0.0,0.0,0.0,0.0,6.0,122.0,83.0,696.0,20220222T101019_20220222T101425_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
347,60.0,12174.0,6871.0,5798.0,11584.0,10944.0,10720.0,11297.0,10825.0,10647.0,10768.0,10337.0,16453.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1394.0,20221003T101749_20221003T102344_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
348,120.0,1515.0,1292.0,1254.0,1576.0,1454.0,1329.0,1316.0,1316.0,1314.0,1324.0,1289.0,1449.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0,47.0,639.0,20220225T101909_20220225T101908_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
349,150.0,13803.0,7367.0,6783.0,12584.0,11224.0,11368.0,12004.0,11540.0,11342.0,10896.0,11104.0,16721.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1206.0,20220531T101611_20220531T101724_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
350,96.0,3338.0,4281.0,4268.0,4408.0,4240.0,4094.0,4442.0,4740.0,4950.0,5104.0,4891.0,5302.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1533.0,20220831T100559_20220831T101442_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
351,204.0,8148.0,4280.0,3681.0,7880.0,7140.0,6968.0,7198.0,7010.0,6977.0,7196.0,6892.0,9966.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,553.0,20220103T101319_20220103T101321_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
352,60.0,12181.0,6845.0,5790.0,11608.0,10968.0,10728.0,11292.0,10760.0,10623.0,10816.0,10333.0,16448.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1399.0,20221003T101749_20221003T102344_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
353,120.0,1535.0,1307.0,1264.0,1576.0,1464.0,1331.0,1331.0,1319.0,1327.0,1322.0,1302.0,1476.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0,48.0,612.0,20220225T101909_20220225T101908_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
354,150.0,13946.0,7222.0,6610.0,12488.0,11232.0,11504.0,12002.0,11502.0,11308.0,10720.0,11042.0,16718.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1220.0,20220531T101611_20220531T101724_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
355,60.0,1724.0,1073.0,1047.0,1632.0,1540.0,1342.0,1291.0,1263.0,1251.0,1282.0,1214.0,1167.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,55.0,572.0,20221217T102431_20221217T102432_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
356,84.0,7397.0,5722.0,5482.0,6308.0,5832.0,5768.0,6183.0,6170.0,6180.0,6628.0,6255.0,10068.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,576.0,20220411T101601_20220411T102232_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
357,192.0,8458.0,4284.0,3725.0,8056.0,7216.0,7000.0,7319.0,7078.0,7007.0,7188.0,6873.0,11331.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,676.0,20220103T101319_20220103T101321_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
358,60.0,6991.0,4030.0,3408.0,6524.0,5760.0,5632.0,6050.0,5668.0,5595.0,5660.0,5503.0,8303.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1205.0,20221229T101329_20221229T101331_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
359,66.0,3253.0,4168.0,4189.0,4260.0,4076.0,3962.0,4233.0,4503.0,4717.0,4952.0,4780.0,5190.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1529.0,20220831T100559_20220831T101442_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
360,84.0,6884.0,5459.0,5159.0,6324.0,5872.0,5800.0,5841.0,5863.0,5794.0,6628.0,5841.0,9541.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,596.0,20220411T101601_20220411T102232_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
361,60.0,6896.0,3921.0,3229.0,6576.0,5788.0,5696.0,5895.0,5622.0,5500.0,5716.0,5428.0,6925.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1013.0,20221229T101329_20221229T101331_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
362,138.0,7605.0,5642.0,5214.0,6512.0,6368.0,6052.0,6566.0,6590.0,6588.0,6672.0,6497.0,10259.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1475.0,20220521T101601_20220521T102207_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
363,96.0,10468.0,4353.0,3251.0,9928.0,9240.0,8840.0,9319.0,8863.0,8602.0,8624.0,8387.0,15284.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,2207.0,20220829T101611_20220829T101634_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
364,90.0,6594.0,4994.0,4885.0,4916.0,4592.0,4904.0,5482.0,5633.0,5671.0,4632.0,5720.0,8411.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,955.0,20220215T102019_20220215T102018_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
365,138.0,7111.0,5498.0,5100.0,6796.0,6404.0,6084.0,6423.0,6537.0,6464.0,6800.0,6435.0,9437.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1487.0,20220521T101601_20220521T102207_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
366,90.0,6134.0,4843.0,4744.0,4940.0,4792.0,5176.0,5244.0,5370.0,5403.0,4708.0,5544.0,7715.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,965.0,20220215T102019_20220215T102018_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
367,227.0,8871.0,6205.0,5354.0,8100.0,7408.0,7076.0,7138.0,7111.0,7180.0,7076.0,7157.0,6824.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,2268.0,20220630T102041_20220630T102108_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
368,126.0,8401.0,3177.0,3259.0,8124.0,7308.0,7036.0,7259.0,7028.0,6841.0,7280.0,6725.0,12126.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,696.0,20221119T101229_20221119T101223_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
369,246.0,2522.0,2164.0,2111.0,2360.0,2348.0,1894.0,2129.0,2515.0,2821.0,2758.0,3047.0,3407.0,0.0,0.0,0.0,0.0,0.0,6.0,139.0,137.0,1333.0,20220513T100559_20220513T100553_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
370,84.0,11021.0,2839.0,3247.0,10016.0,9296.0,9016.0,9401.0,8984.0,8781.0,9016.0,8601.0,16462.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1411.0,20220421T101601_20220421T102238_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
371,186.0,8610.0,4266.0,3698.0,7884.0,7080.0,6844.0,7209.0,6961.0,6989.0,7072.0,6787.0,11269.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,653.0,20220103T101319_20220103T101321_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
372,228.0,8907.0,6265.0,5427.0,7968.0,7336.0,7056.0,7244.0,7220.0,7315.0,7020.0,7283.0,6869.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,2263.0,20220630T102041_20220630T102108_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
373,60.0,8440.0,6193.0,5994.0,6628.0,6240.0,6820.0,7725.0,7697.0,7860.0,6340.0,8124.0,10438.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,613.0,20221207T102411_20221207T102411_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
374,96.0,10582.0,4488.0,3399.0,9896.0,9224.0,8832.0,9406.0,8942.0,8677.0,8600.0,8460.0,15267.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,2200.0,20220829T101611_20220829T101634_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
