system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
226,204.0,9564.0,6287.0,5373.0,8784.0,8056.0,7780.0,8055.0,7808.0,7609.0,7884.0,7466.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,651.0,20210227T101029_20210227T101023_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
227,204.0,9265.0,8731.0,7835.0,9760.0,9536.0,9776.0,10157.0,9944.0,9900.0,10368.0,9760.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,799.0,20210418T100549_20210418T101215_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
228,204.0,10044.0,5632.0,4820.0,8216.0,7916.0,8464.0,8737.0,8586.0,8500.0,7980.0,8560.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,521.0,20210101T102329_20210101T102357_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
229,204.0,6469.0,5211.0,4875.0,5865.0,5577.0,5525.0,5767.0,5580.0,5461.0,5580.0,5326.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,713.0,20210324T101021_20210324T101606_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
230,204.0,8041.0,5163.0,3899.0,7588.0,7152.0,6808.0,7156.0,6760.0,6745.0,6588.0,6553.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2236.0,20210925T101019_20210925T101413_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
231,204.0,8122.0,4878.0,3565.0,8512.0,7656.0,7492.0,7407.0,7045.0,6960.0,7792.0,6769.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,586.0,20211204T101309_20211204T101309_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
232,126.0,7819.0,4580.0,3823.0,8640.0,7624.0,7240.0,7447.0,7183.0,6989.0,7700.0,6805.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,913.0,20211117T102219_20211117T102218_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
233,204.0,6429.0,1945.0,1960.0,6280.0,6264.0,6304.0,6709.0,6899.0,6810.0,7232.0,6773.0,0.0,93.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,305.0,20210215T102121_20210215T102423_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
234,204.0,6123.0,3120.0,2440.0,5660.0,5192.0,4964.0,4967.0,4793.0,4738.0,4820.0,4618.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,596.0,20210304T101021_20210304T101415_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
235,204.0,3589.0,2061.0,1727.0,3262.0,3378.0,3386.0,3602.0,3554.0,3545.0,3572.0,3537.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,778.0,20210202T101231_20210202T101415_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
236,156.0,8319.0,3319.0,3196.0,7828.0,6924.0,6600.0,6827.0,6456.0,6141.0,6652.0,5945.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,878.0,20211127T102259_20211127T102319_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
237,204.0,8949.0,4921.0,3659.0,9216.0,8172.0,7868.0,7916.0,7440.0,7271.0,8084.0,7003.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,855.0,20211204T101309_20211204T101309_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
238,204.0,2616.0,2126.0,1889.0,3096.0,2778.0,2764.0,2524.0,2442.0,2384.0,2740.0,2392.0,71.0,0.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,584.0,20210317T102021_20210317T102420_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
239,204.0,2864.0,1292.0,1086.0,2692.0,2260.0,1888.0,1893.0,1733.0,1750.0,1676.0,1629.0,50.0,0.0,0.0,0.0,0.0,8.0,255.0,230.0,192.0,1598.0,20211114T101159_20211114T101201_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
240,204.0,10974.0,5664.0,4871.0,8992.0,8488.0,8904.0,9212.0,9008.0,8867.0,8304.0,8858.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,605.0,20210101T102329_20210101T102357_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
241,204.0,3724.0,2095.0,1770.0,3356.0,3438.0,3438.0,3693.0,3614.0,3586.0,3598.0,3560.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,916.0,20210202T101231_20210202T101415_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
242,204.0,861.0,2110.0,1884.0,1738.0,1874.0,2128.0,1982.0,2006.0,2003.0,2386.0,2090.0,71.0,0.0,0.0,0.0,1024.0,8.0,177.0,191.0,217.0,573.0,20210317T102021_20210317T102420_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
243,138.0,6323.0,5660.0,4522.0,6836.0,6856.0,6964.0,7148.0,7125.0,7143.0,7480.0,7101.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,869.0,20210831T101031_20210831T101200_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
244,204.0,2306.0,1463.0,1147.0,2032.0,2038.0,1882.0,2128.0,2247.0,2395.0,2062.0,2316.0,74.0,0.0,0.0,0.0,1024.0,8.0,207.0,208.0,192.0,2863.0,20210717T100559_20210717T101305_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
245,174.0,8266.0,6818.0,5853.0,8856.0,8368.0,8092.0,8577.0,8160.0,7996.0,8576.0,7747.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1990.0,20210819T101559_20210819T101556_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
246,204.0,3057.0,1339.0,1261.0,2846.0,2556.0,2596.0,2750.0,2794.0,2706.0,2906.0,2731.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,255.0,255.0,672.0,20211209T101411_20211209T101415_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
247,132.0,10598.0,4990.0,3665.0,10320.0,9904.0,9624.0,9718.0,9293.0,9175.0,9896.0,9064.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,668.0,20210612T101031_20210612T101329_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
248,204.0,8967.0,3370.0,3231.0,8424.0,7396.0,6968.0,7175.0,6777.0,6427.0,6988.0,6239.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,919.0,20211127T102259_20211127T102319_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
249,204.0,11017.0,6592.0,5563.0,10192.0,9216.0,9072.0,9555.0,9206.0,8979.0,9080.0,8852.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,926.0,20210416T102021_20210416T102600_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
250,204.0,7404.0,4155.0,4080.0,6724.0,6176.0,5824.0,6275.0,6288.0,6212.0,6424.0,6096.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1681.0,20210615T102021_20210615T102602_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
251,126.0,9948.0,5186.0,4065.0,9728.0,9480.0,9464.0,9562.0,9329.0,9381.0,9592.0,9219.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,587.0,20210707T100559_20210707T101548_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
252,204.0,9401.0,3033.0,3237.0,9032.0,8896.0,9176.0,9530.0,9218.0,8961.0,9384.0,8883.0,0.0,45.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,659.0,20210103T101411_20210103T101417_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
253,204.0,6765.0,4574.0,4671.0,6532.0,6088.0,5972.0,6266.0,6090.0,5996.0,6280.0,5985.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,709.0,20210108T101319_20210108T101313_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
254,204.0,9401.0,5054.0,3669.0,9544.0,9432.0,9320.0,9413.0,9103.0,9058.0,9856.0,9029.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,577.0,20210612T101031_20210612T101329_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
255,180.0,4852.0,3758.0,3604.0,3876.0,3894.0,3682.0,4196.0,4685.0,4788.0,4688.0,4891.0,100.0,0.0,0.0,0.0,2048.0,9.0,255.0,255.0,255.0,1696.0,20211003T101851_20211003T101849_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
256,204.0,6605.0,4623.0,3796.0,7868.0,7116.0,6972.0,7128.0,6954.0,6817.0,7656.0,6746.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,737.0,20211117T102219_20211117T102218_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
257,204.0,4492.0,2183.0,2199.0,5020.0,5208.0,5332.0,5357.0,5405.0,5601.0,5800.0,5599.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,498.0,20211005T101029_20211005T101024_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
258,204.0,9178.0,3014.0,3188.0,8472.0,8512.0,8936.0,9219.0,9020.0,8840.0,9152.0,8815.0,0.0,45.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,529.0,20210103T101411_20210103T101417_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
259,204.0,5875.0,6742.0,5632.0,6972.0,7032.0,7164.0,7482.0,7376.0,7409.0,8116.0,7344.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1171.0,20210819T101559_20210819T101556_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
260,204.0,8254.0,4344.0,4028.0,7876.0,6792.0,6544.0,6571.0,6142.0,5881.0,6352.0,5564.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,945.0,20211207T102319_20211207T102344_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
261,204.0,3306.0,1213.0,1118.0,3422.0,3084.0,2930.0,3005.0,2876.0,2893.0,3134.0,2770.0,0.0,25.0,0.0,0.0,1024.0,10.0,255.0,255.0,255.0,396.0,20210207T101109_20210207T101248_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
262,204.0,5923.0,6143.0,5205.0,5900.0,5948.0,6176.0,6858.0,6838.0,6782.0,6708.0,6816.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,418.0,20210227T101029_20210227T101023_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
263,204.0,8270.0,5232.0,4132.0,8480.0,8672.0,8936.0,9236.0,9051.0,9106.0,9344.0,9029.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,737.0,20210707T100559_20210707T101548_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
264,204.0,9214.0,2444.0,2660.0,8744.0,8012.0,7836.0,7844.0,7565.0,7397.0,7900.0,7169.0,0.0,56.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,378.0,20210111T102309_20210111T102336_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
265,204.0,9610.0,3204.0,3105.0,8080.0,7720.0,7064.0,7461.0,7010.0,6720.0,6644.0,6421.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1626.0,20211020T101041_20211020T101421_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
266,204.0,10630.0,4653.0,3898.0,10504.0,9608.0,9568.0,9676.0,9359.0,9239.0,9576.0,8930.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,682.0,20211214T101329_20211214T101409_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
267,204.0,11784.0,6060.0,4977.0,10120.0,9208.0,9112.0,9236.0,8959.0,8826.0,9128.0,8782.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,390.0,20210314T101021_20210314T101230_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
268,204.0,2078.0,1711.0,1588.0,2232.0,2252.0,2068.0,2192.0,2344.0,2457.0,2654.0,2477.0,53.0,0.0,0.0,0.0,2048.0,8.0,227.0,229.0,211.0,655.0,20210915T100629_20210915T100654_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
269,174.0,8665.0,3115.0,2907.0,7364.0,7176.0,6684.0,6790.0,6568.0,6428.0,6392.0,6194.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,766.0,20211020T101041_20211020T101421_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
270,204.0,5856.0,4519.0,4532.0,5780.0,5528.0,5548.0,5740.0,5645.0,5627.0,5944.0,5689.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,451.0,20210108T101319_20210108T101313_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
271,204.0,4580.0,3859.0,3181.0,4476.0,4384.0,4720.0,4912.0,5064.0,5109.0,5272.0,5018.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,341.0,20210128T101159_20210128T101158_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
272,204.0,6296.0,4406.0,3702.0,6000.0,6076.0,6508.0,6694.0,6625.0,6673.0,7148.0,6765.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,333.0,20210205T102221_20210205T102235_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
273,204.0,5094.0,2203.0,2374.0,5060.0,4996.0,4972.0,5198.0,5309.0,5360.0,5700.0,5418.0,0.0,21.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,598.0,20210801T101031_20210801T101419_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
274,204.0,4179.0,3851.0,3181.0,4188.0,4180.0,4592.0,4803.0,4961.0,5013.0,5184.0,4938.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,344.0,20210128T101159_20210128T101158_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
275,204.0,11718.0,6201.0,4503.0,11344.0,10248.0,10048.0,9816.0,9585.0,9305.0,10048.0,9036.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,188.0,20210307T102021_20210307T102135_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
276,204.0,7187.0,4460.0,3763.0,6728.0,6396.0,6544.0,7099.0,6943.0,6924.0,7076.0,6955.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,390.0,20210205T102221_20210205T102235_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
277,204.0,3890.0,3982.0,3605.0,4204.0,4300.0,4432.0,4653.0,4596.0,4521.0,5172.0,4582.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,421.0,20210116T102351_20210116T102424_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
278,204.0,10314.0,1548.0,1929.0,10344.0,10232.0,10224.0,10987.0,10495.0,10042.0,10608.0,9700.0,0.0,100.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,1558.0,20210630T101559_20210630T101648_T33UUT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
279,204.0,4153.0,2237.0,2403.0,4540.0,4656.0,4752.0,4901.0,5078.0,5163.0,5552.0,5276.0,0.0,21.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,664.0,20210801T101031_20210801T101419_T33UVT,Paeter_VorderSee,52.233631730992876,13.653728766846024,"{""type"":""Point"",""coordinates"":[13.653728766846022,52.233631730992876]}"
